OrderId,Customer,Amount,Currency,TradeDate,IsActive,Region
O02692,ACME,"3,970.79",USD,24/07/2026,N,EU
O02693,INITECH,"1,263.92",USD,27/02/2026,N,EU
O02694,Globex,"3,577.68",CHF,22/07/2026,N,US
O02695,ACME,"2,031.27",EUR,10/09/2026,Y,US
O02696,Hooli,"4,619.66",USD,14/01/2026,Y,EU
O02697,UMBRELLA,"1,824.22",USD,26/09/2026,Y,EU
O02698,HOOLI,"2,187.35",EUR,27/08/2026,N,EU
O02699,ACME,"2,736.81",CHF,27/04/2026,N,US
O02700,UMBRELLA,"3,915.29",USD,25/08/2026,N,US
O02701,Hooli,"1,403.46",EUR,27/09/2026,N,EU
O02702,Umbrella,616.86,CHF,15/05/2026,Y,EU
O02703,HOOLI,"2,874.07",EUR,27/03/2026,N,US
O02704,UMBRELLA,"4,612.59",USD,21/02/2026,N,EU
O02705,Umbrella,"3,782.88",CHF,13/09/2026,Y,EU
O02706,HOOLI,"4,279.36",EUR,19/04/2026,Y,US
O02707,UMBRELLA,532.75,CHF,27/07/2026,Y,EU
O02708,Initech,"3,954.25",EUR,10/01/2026,Y,US
O02709,Hooli,"4,465.62",USD,20/05/2026,N,EU
O02710,Hooli,"2,598.71",CHF,27/07/2026,N,EU
O02711,Umbrella,"2,875.21",USD,15/09/2026,N,US
O02712,Hooli,"4,230.89",EUR,16/01/2026,N,EU
O02713,Hooli,"4,001.12",EUR,22/03/2026,N,US
O02714,Globex,463.02,EUR,22/05/2026,N,US
O02715,HOOLI,938.45,USD,11/04/2026,Y,US
O02716,INITECH,"4,984.22",USD,17/07/2026,N,EU
O02717,Hooli,"3,829.39",GBP,18/03/2026,N,EU
O02718,INITECH,253.72,USD,12/06/2026,Y,EU
O02719,Initech,"1,925.14",CHF,16/07/2026,N,EU
O02720,ACME,"2,609.72",CHF,16/04/2026,N,EU
O02721,ACME,"3,549.94",EUR,22/04/2026,N,EU
O02722,Hooli,"2,710.24",EUR,25/09/2026,Y,US
O02723,INITECH,"3,009.18",CHF,10/08/2026,Y,EU
O02724,INITECH,"2,299.70",EUR,24/04/2026,Y,US
O02725,GLOBEX,"1,338.61",EUR,24/04/2026,Y,EU
O02726,Hooli,"2,662.67",EUR,21/07/2026,Y,US
O02727,ACME,"3,177.31",CHF,21/01/2026,N,US
O02728,Umbrella,"4,081.28",EUR,22/07/2026,N,US
O02729,Globex,490.82,USD,17/02/2026,Y,EU
O02730,GLOBEX,"2,096.26",EUR,11/07/2026,Y,EU
O02731,Hooli,"4,724.24",EUR,26/08/2026,Y,US
O02732,ACME,198.60,EUR,17/01/2026,N,EU
O02733,ACME,"1,690.68",USD,20/07/2026,Y,EU
O02734,HOOLI,"4,216.25",EUR,22/04/2026,N,US
O02735,ACME,"1,778.82",CHF,20/04/2026,N,EU
O02736,Initech,560.71,USD,28/05/2026,Y,EU
O02737,Globex,821.25,EUR,12/06/2026,Y,EU
O02738,Hooli,"1,089.07",GBP,21/09/2026,Y,EU
O02739,ACME,"4,968.82",CHF,17/08/2026,Y,US
O02740,Globex,361.77,EUR,13/09/2026,Y,US
O02741,Initech,"3,680.75",CHF,11/09/2026,N,US
O02742,Globex,"4,978.71",GBP,17/06/2026,N,EU
O02743,Initech,"1,128.09",USD,28/08/2026,N,EU
O02744,Initech,"1,790.33",CHF,26/06/2026,Y,US
O02745,Initech,"2,051.18",CHF,26/01/2026,N,EU
O02746,Initech,"4,324.80",CHF,10/01/2026,Y,EU
O02747,ACME,"2,359.94",CHF,12/07/2026,Y,EU
O02748,ACME,39.23,EUR,25/03/2026,N,US
O02749,ACME,"4,048.16",USD,20/02/2026,Y,US
O02750,Hooli,"3,889.40",USD,28/02/2026,N,US
O02751,INITECH,"4,664.79",EUR,25/03/2026,N,EU
O02752,Initech,"1,074.61",USD,17/02/2026,N,EU
O02753,ACME,58.95,EUR,18/07/2026,Y,US
O02754,Hooli,"1,583.30",EUR,11/09/2026,Y,US
O02755,HOOLI,"4,264.76",CHF,26/04/2026,N,EU
O02756,INITECH,"1,314.22",CHF,16/04/2026,N,US
O02757,ACME,"1,262.59",CHF,11/08/2026,Y,EU
O02758,Umbrella,109.42,CHF,17/08/2026,Y,US
O02759,GLOBEX,"2,377.77",CHF,10/06/2026,N,US
O02760,Initech,"1,481.77",EUR,23/05/2026,N,EU
O02761,HOOLI,"1,033.54",EUR,15/04/2026,Y,US
O02762,Umbrella,"3,434.41",USD,20/03/2026,N,EU
O02763,GLOBEX,806.35,USD,18/08/2026,Y,EU
O02764,Hooli,"1,938.09",EUR,18/06/2026,Y,US
O02765,Hooli,"3,145.38",USD,16/06/2026,N,EU
O02766,HOOLI,"1,602.44",EUR,28/02/2026,Y,EU
O02767,Umbrella,"1,093.16",USD,16/04/2026,N,US
O02768,Initech,"1,657.48",EUR,21/09/2026,N,EU
O02769,ACME,"4,685.36",USD,13/08/2026,Y,EU
O02770,ACME,544.52,USD,18/01/2026,Y,EU
O02771,Globex,"2,871.37",EUR,15/02/2026,Y,US
O02772,Initech,"3,830.11",EUR,26/06/2026,N,US
O02773,Hooli,"3,641.86",USD,28/09/2026,N,US
O02774,Globex,"2,878.23",EUR,12/04/2026,N,EU
O02775,Hooli,64.12,CHF,24/02/2026,Y,US
O02776,Globex,587.73,USD,22/06/2026,N,EU
O02777,Umbrella,"2,308.95",EUR,16/01/2026,N,EU
O02778,Hooli,"1,568.85",USD,16/03/2026,Y,EU
O02779,ACME,"2,168.62",EUR,15/05/2026,N,EU
O02780,Initech,"3,039.49",CHF,18/09/2026,N,EU
O02781,Umbrella,"3,135.86",EUR,15/06/2026,N,US
O02782,ACME,256.15,CHF,18/07/2026,Y,EU
O02783,Initech,"2,858.99",EUR,10/07/2026,N,US
O02784,Initech,"3,659.78",EUR,13/06/2026,Y,US
O02785,Globex,178.61,USD,12/06/2026,N,US
O02786,ACME,"2,866.82",EUR,26/04/2026,Y,EU
O02787,Umbrella,"3,953.86",USD,14/04/2026,Y,US
O02788,Globex,"2,089.42",EUR,11/01/2026,Y,US
O02789,Hooli,"3,283.32",CHF,16/04/2026,Y,EU
O02790,HOOLI,"2,807.42",USD,26/08/2026,Y,US
O02791,Umbrella,"1,659.36",USD,23/08/2026,Y,EU
O02792,Globex,"2,450.88",USD,27/07/2026,Y,EU
O02793,INITECH,"1,244.02",CHF,23/04/2026,Y,EU
O02794,Hooli,"1,790.50",GBP,12/04/2026,N,US
O02795,Umbrella,"4,714.86",CHF,19/06/2026,Y,US
O02796,ACME,"3,447.91",EUR,17/01/2026,N,US
O02797,Globex,206.30,EUR,11/07/2026,N,US
O02798,Globex,"4,809.90",EUR,10/07/2026,N,EU
O02799,Initech,"2,748.67",CHF,14/04/2026,N,US
O02800,ACME,"3,297.08",USD,22/04/2026,Y,EU
O02801,INITECH,166.77,CHF,13/03/2026,Y,US
O02802,Umbrella,"2,377.38",USD,14/04/2026,Y,EU
O02803,ACME,223.65,EUR,14/01/2026,Y,EU
O02804,Globex,"1,728.15",EUR,23/06/2026,Y,US
O02805,ACME,"3,266.61",CHF,22/08/2026,N,US
O02806,UMBRELLA,349.29,CHF,27/07/2026,Y,US
O02807,Hooli,"1,361.43",USD,19/06/2026,Y,US
O02808,GLOBEX,"1,321.59",USD,17/08/2026,N,US
O02809,HOOLI,898.15,CHF,26/03/2026,N,EU
O02810,Umbrella,"2,101.43",CHF,14/08/2026,Y,US
O02811,ACME,926.22,USD,10/03/2026,Y,EU
O02812,Umbrella,"4,116.66",CHF,22/04/2026,N,US
O02813,Initech,"4,480.66",CHF,26/05/2026,N,EU
O02814,ACME,"1,793.31",USD,19/05/2026,Y,EU
O02815,ACME,"3,010.96",CHF,11/07/2026,N,US
O02816,ACME,"4,099.72",USD,17/09/2026,Y,EU
O02817,ACME,"2,275.69",USD,10/04/2026,Y,US
O02818,Hooli,692.36,CHF,22/09/2026,N,EU
O02819,Initech,"4,108.25",EUR,10/07/2026,Y,US
O02820,ACME,536.60,USD,18/05/2026,N,EU
O02821,ACME,"1,053.85",EUR,13/02/2026,N,US
O02822,Globex,"4,125.79",USD,22/08/2026,Y,US
O02823,Initech,"3,989.97",EUR,12/04/2026,N,EU
O02824,Initech,828.77,CHF,22/07/2026,N,EU
O02825,ACME,"4,347.37",CHF,16/03/2026,N,US
O02826,Globex,"1,745.29",EUR,21/01/2026,Y,EU
O02827,HOOLI,"4,445.62",EUR,17/06/2026,N,EU
O02828,Globex,"2,104.74",USD,20/03/2026,N,US
O02829,Initech,"3,468.85",CHF,10/04/2026,N,US
O02830,HOOLI,"4,117.59",CHF,26/06/2026,N,US
O02831,INITECH,"3,739.39",EUR,15/03/2026,N,US
O02832,INITECH,"2,950.82",EUR,23/08/2026,N,EU
O02833,ACME,"1,120.20",USD,19/05/2026,Y,US
O02834,Umbrella,"2,437.53",USD,20/08/2026,Y,US
O02835,GLOBEX,"3,979.12",USD,22/01/2026,N,US
O02836,INITECH,"3,644.23",EUR,22/07/2026,N,US
O02837,Initech,"2,617.57",CHF,17/03/2026,N,EU
O02838,Hooli,"3,550.85",USD,24/09/2026,Y,US
O02839,Initech,"1,046.00",USD,16/09/2026,Y,US
O02840,Hooli,"4,244.59",EUR,26/08/2026,N,US
O02841,HOOLI,"1,710.48",USD,26/06/2026,N,EU
O02842,Hooli,"2,571.43",CHF,20/09/2026,Y,EU
O02843,Umbrella,"4,260.27",EUR,12/09/2026,N,US
O02844,Umbrella,"1,738.05",USD,27/01/2026,N,US
O02845,UMBRELLA,"2,895.71",USD,27/06/2026,N,US
O02846,ACME,"3,910.73",CHF,13/01/2026,N,EU
O02847,GLOBEX,"3,709.43",USD,11/09/2026,Y,US
O02848,Initech,"1,662.59",CHF,24/06/2026,Y,US
O02849,Hooli,"1,297.87",CHF,14/06/2026,Y,EU
O02850,HOOLI,"1,992.39",EUR,13/07/2026,N,EU
O02851,Globex,"2,523.54",CHF,21/05/2026,N,US
O02852,Initech,"3,878.36",CHF,26/05/2026,N,US
O02853,Hooli,"2,673.11",USD,16/06/2026,N,EU
O02854,Initech,"4,489.17",CHF,15/01/2026,Y,EU
O02855,GLOBEX,"3,369.23",USD,15/03/2026,Y,US
O02856,Globex,"4,077.51",USD,28/09/2026,N,EU
O02857,Umbrella,713.90,USD,19/08/2026,N,EU
O02858,Hooli,"1,916.71",EUR,18/05/2026,N,US
O02859,ACME,"1,487.58",EUR,25/08/2026,N,US
O02860,Hooli,"2,930.45",USD,16/05/2026,N,US
O02861,UMBRELLA,"4,410.18",EUR,13/05/2026,N,EU
O02862,Hooli,637.14,CHF,14/01/2026,Y,EU
O02863,Initech,"2,536.62",EUR,18/08/2026,Y,US
O02864,Initech,590.52,EUR,22/08/2026,N,US
O02865,Initech,"1,825.84",CHF,23/02/2026,Y,EU
O02866,Hooli,"4,774.21",USD,12/07/2026,Y,EU
O02867,Hooli,"2,716.21",CHF,14/09/2026,Y,EU
O02868,ACME,283.56,CHF,17/01/2026,Y,EU
O02869,Globex,"4,942.05",USD,17/07/2026,Y,US
O02870,Initech,"1,874.00",EUR,11/07/2026,N,US
O02871,Globex,"2,874.30",CHF,22/09/2026,N,US
O02872,ACME,"1,017.60",CHF,18/09/2026,N,US
O02873,Hooli,"4,550.36",USD,26/08/2026,N,EU
O02874,Hooli,"4,268.37",EUR,13/01/2026,N,US
O02875,ACME,436.29,USD,12/06/2026,N,EU
O02876,ACME,"1,693.99",EUR,11/01/2026,Y,EU
O02877,Hooli,"2,522.61",CHF,10/08/2026,N,EU
O02878,ACME,"1,723.07",CHF,11/06/2026,Y,EU
O02879,Initech,"3,801.12",CHF,18/07/2026,N,EU
O02880,ACME,"2,420.92",CHF,24/03/2026,N,US
O02881,ACME,348.25,EUR,11/05/2026,Y,EU
O02882,HOOLI,"3,201.99",CHF,27/07/2026,Y,EU
O02883,Globex,"2,679.20",EUR,14/04/2026,N,EU
O02884,Globex,"4,905.89",EUR,25/03/2026,Y,EU
O02885,Initech,165.30,USD,18/03/2026,N,EU
O02886,INITECH,"4,056.60",CHF,19/03/2026,N,EU
O02887,Hooli,"1,382.47",EUR,22/06/2026,Y,EU
O02888,INITECH,"2,174.69",CHF,18/05/2026,Y,US
O02889,Globex,"1,982.07",EUR,28/06/2026,Y,EU
O02890,INITECH,"3,071.39",CHF,14/05/2026,Y,US
O02891,Umbrella,"1,235.20",EUR,13/09/2026,Y,EU
O02892,ACME,"4,662.61",EUR,25/07/2026,N,US
O02893,GLOBEX,"3,124.76",CHF,25/03/2026,N,EU
O02894,Umbrella,281.12,CHF,17/08/2026,N,US
O02895,Globex,"4,303.59",EUR,19/08/2026,N,US
O02896,Initech,914.36,EUR,12/08/2026,Y,US
O02897,HOOLI,"3,498.26",EUR,20/02/2026,N,US
O02898,INITECH,903.81,EUR,10/02/2026,N,EU
O02899,ACME,810.24,USD,21/08/2026,N,EU
O02900,HOOLI,"1,548.31",EUR,14/05/2026,N,EU
O02901,Umbrella,"2,088.34",USD,19/02/2026,N,EU
O02902,Umbrella,176.17,EUR,13/07/2026,Y,EU
O02903,Globex,"1,670.39",USD,16/07/2026,N,US
O02904,GLOBEX,"2,091.24",USD,27/07/2026,N,US
O02905,Initech,"4,167.31",USD,15/09/2026,N,US
O02906,ACME,"3,775.65",EUR,16/06/2026,N,EU
O02907,Initech,"4,548.26",USD,28/09/2026,Y,US
O02908,Globex,"4,782.33",EUR,12/03/2026,Y,US
O02909,Hooli,15.10,CHF,13/06/2026,Y,EU
O02910,Umbrella,"1,510.25",CHF,17/09/2026,N,EU
O02911,Globex,"4,403.85",EUR,27/05/2026,Y,EU
O02912,UMBRELLA,"4,135.44",CHF,17/05/2026,N,EU
O02913,Hooli,"2,547.11",EUR,27/07/2026,N,EU
O02914,INITECH,"1,840.62",EUR,17/09/2026,N,US
O02915,UMBRELLA,"2,610.68",EUR,28/02/2026,Y,EU
O02916,Globex,"3,721.15",EUR,11/05/2026,Y,EU
O02917,Globex,"1,931.10",EUR,17/08/2026,N,EU
O02918,Initech,320.68,USD,28/09/2026,N,EU
O02919,ACME,660.26,USD,11/07/2026,N,US
O02920,ACME,"3,341.15",USD,27/02/2026,Y,US
O02921,HOOLI,"1,532.17",USD,24/05/2026,N,US
O02922,Initech,"4,218.56",USD,26/08/2026,Y,US
O02923,ACME,"3,710.83",EUR,27/09/2026,Y,EU
O02924,HOOLI,"1,747.15",CHF,26/07/2026,N,US
O02925,HOOLI,"1,850.51",EUR,22/03/2026,Y,EU
O02926,ACME,"3,482.02",USD,18/04/2026,N,EU
O02927,INITECH,"4,519.99",EUR,18/08/2026,Y,EU
O02928,Umbrella,740.48,USD,12/04/2026,Y,EU
O02929,Hooli,"3,832.74",EUR,12/07/2026,Y,US
O02930,Initech,"2,778.60",USD,10/08/2026,Y,EU
O02931,ACME,"4,723.94",EUR,28/07/2026,Y,EU
O02932,Umbrella,"3,224.00",USD,23/01/2026,N,EU
O02933,ACME,"4,777.60",EUR,24/07/2026,N,EU
O02934,Initech,"3,708.48",USD,19/01/2026,N,US
O02935,Hooli,"2,622.67",USD,23/09/2026,N,EU
O02936,Umbrella,37.25,CHF,26/04/2026,N,US
O02937,Globex,"1,517.20",EUR,20/02/2026,Y,US
O02938,Hooli,"3,829.95",CHF,16/08/2026,Y,EU
O02939,ACME,"2,874.00",EUR,10/03/2026,Y,EU
O02940,GLOBEX,"4,717.36",EUR,21/09/2026,N,US
O02941,Hooli,532.65,EUR,18/06/2026,Y,EU
O02942,Umbrella,108.13,CHF,16/07/2026,Y,EU
O02943,Umbrella,"2,938.44",USD,17/02/2026,Y,EU
O02944,Initech,"1,560.48",EUR,21/09/2026,Y,US
O02945,ACME,"3,300.86",USD,13/06/2026,Y,EU
O02946,ACME,559.84,CHF,24/09/2026,Y,US
O02947,Globex,"4,741.09",EUR,28/07/2026,Y,US
O02948,Globex,"4,411.00",USD,27/09/2026,Y,US
O02949,Hooli,"1,804.80",EUR,17/08/2026,Y,EU
O02950,Initech,"2,493.31",CHF,12/07/2026,Y,US
O02951,Umbrella,666.44,USD,23/05/2026,N,EU
O02952,GLOBEX,62.34,GBP,17/03/2026,N,EU
O02953,UMBRELLA,"1,826.67",EUR,15/03/2026,N,US
O02954,Initech,"2,957.59",USD,16/09/2026,N,US
O02955,UMBRELLA,"3,371.46",EUR,27/08/2026,Y,EU
O02956,INITECH,532.21,EUR,18/08/2026,Y,US
O02957,ACME,"3,130.93",CHF,15/03/2026,N,US
O02958,ACME,635.27,USD,22/09/2026,Y,EU
O02959,Initech,"2,621.05",USD,12/09/2026,Y,EU
O02960,Umbrella,305.42,EUR,22/02/2026,N,EU
O03001,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03002,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03003,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03004,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03005,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03006,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03007,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03008,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03009,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03010,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03011,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03012,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03013,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03014,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03015,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03016,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03017,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03018,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03019,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03020,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03021,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03022,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03023,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03024,ACME,"1,000.00",EUR,01/02/2026,Y,EU
O03025,ACME,"1,000.00",EUR,01/02/2026,Y,EU
